The method converges and its spectral radio is 0.9927086718445921
The aproximation to X vector with 1296 iterations is
x0 =  -0.13420333694513376
x1 =  -1.2510358840183509
x2 =  -0.09666768149583455
x3 =  0.11833663146832815


The best aproximation you can get of vector 'b' is
b0 =  0.9999038951823074
b1 =  -3.9997727965975693
b2 =  4.940000530351263e-05
b3 =  1.0000228332974725
+-----------+----------------------+---------------------+------------------------+-------------------------+---------------+
| Iteration |          x0          |          x1         |           x2           |            x3           |     Error     |
|    226    | -0.1447719423759286  |  -1.134437069007923 |  -0.06293264258816361  |   0.14477393028770902   |    2.50E-01   |
|    227    | -0.12370341583628092 | -1.3668769348563274 |  -0.13018347972050037  |   0.09207114604053207   |    2.49E-01   |
|    228    | -0.14461832483517711 | -1.1361318643462233 |  -0.06342299051042147  |   0.14438965699305914   |    2.47E-01   |
|    229    | -0.12385591330113238 | -1.3651944968269951 |  -0.12969670708585404  |   0.09245261747248931   |    2.45E-01   |
|    230    | -0.1444669392793847  | -1.1378020351677822 |  -0.06390621392605153  |    0.1440109669944942   |    2.43E-01   |
|    231    | -0.12400619505515947 | -1.3635365037689715 |  -0.1292170070107197   |   0.09282854631800552   |    2.41E-01   |
|    232    | -0.14431775327894197 | -1.1394479392543406 |  -0.06438241635052189  |   0.14363777916955373   |    2.40E-01   |
|    233    | -0.12415429329151681 | -1.3619026005092207 |  -0.12874427673439454  |   0.09319901310805079   |    2.38E-01   |
|    234    | -0.1441707348754252  | -1.1410699291892503 |  -0.06485169979527333  |   0.14327001357444538   |    2.36E-01   |
|    235    | -0.12430023973560864 | -1.3602924370351912 |  -0.1282784149892367   |   0.09356409720352091   |    2.34E-01   |
|    236    | -0.14402585257475037 | -1.1426683524330068 |  -0.0653141647895722   |   0.14290759142691964   |    2.33E-01   |
|    237    | -0.12444406565188537 | -1.3587056684198362 |  -0.12781932197897167  |   0.09392387681223824   |    2.31E-01   |
|    238    | -0.14388307534042644 | -1.1442435513976805 |  -0.06576991040204552  |    0.1425504350893931   |    2.29E-01   |
|    239    | -0.12458580185054069 |  -1.357141954747724 |  -0.12736689935731424  |    0.0942784290057051   |    2.28E-01   |
|    240    | -0.14374237258690703 | -1.1457958635202685 |  -0.06621903426190351  |   0.14219846805231703   |    2.26E-01   |
|    241    | -0.12472547869411188 | -1.3556009610422215 |  -0.1269210502069009   |   0.09462782973561398   |    2.24E-01   |
|    242    | -0.14360371417303808 | -1.1473256213349787 |  -0.06666163257985336  |   0.14185161491778764   |    2.23E-01   |
|    243    | -0.12486312610398381 | -1.3540823571937366 |  -0.12648167901852828  |   0.09497215385011779   |    2.21E-01   |
|    244    | -0.14346707039560125 | -1.1488331525444662 |  -0.06709780016870959  |   0.14150980138339453   |    2.19E-01   |
|    245    | -0.12499877356679895 |  -1.352585817889002 |  -0.12604869167069316  |   0.09531147510986365   |    2.18E-01   |
|    246    | -0.14333241198295094 | -1.1503187800900325 |  -0.06752763046370447  |   0.14117295422630355   |    2.16E-01   |
|    247    | -0.12513245014077373 | -1.3511110225413872 |  -0.12562199540943023  |   0.09564586620379409   |    2.15E-01   |
|    248    | -0.1431997100887437  | -1.1517828222208057 |  -0.06795121554250383  |   0.14084100128757124   |    2.13E-01   |
|    249    | -0.12526418446192344 | -1.3496576552222228 |  -0.1252014988284421   |   0.09597539876471795   |    2.12E-01   |
|    250    | -0.1430689362857588  |  -1.153225592561916 |  -0.06836864614493177  |   0.14051387145668698   |    2.10E-01   |
|    251    | -0.12539400475019669 | -1.3482254045931223 |  -0.1247871118495186   |   0.09630014338465581   |    2.09E-01   |
|    252    | -0.14294006255980857 | -1.1546474001816784 |  -0.0687800116924086   |   0.14019149465633976   |    2.07E-01   |
|    253    | -0.12552193881552032 | -1.3468139638392893 |  -0.12437874570324026  |    0.096620169629962    |    2.05E-01   |
|    254    | -0.14281306130373747 | -1.1560485496578035 |  -0.0691854003071069   |   0.13987380182740644   |    2.04E-01   |
|    255    | -0.12564801406375725 | -1.3454230306037895 |  -0.12397631290996217  |   0.09693554605622695   |    2.02E-01   |
|    256    | -0.14268790531150766 |  -1.157429341142641 |  -0.06958489883082866  |   0.13956072491415786   |    2.01E-01   |
|    257    | -0.12577225750257712 | -1.3440523069227823 |  -0.12357972726107444  |   0.09724634022296313   |    2.00E-01   |
|    258    | -0.14256456777237145 | -1.1587900704274796 |  -0.06997859284360858  |   0.13925219684968013   |    1.98E-01   |
|    259    | -0.1258946957472416  | -1.3427014991616901 |  -0.12318890380053454  |   0.09755261870807758   |    1.97E-01   |
|    260    | -0.1424430222651276  | -1.1601310290059108 |  -0.07036656668204688  |    0.1389481515415076   |    1.95E-01   |
|    261    | -0.12601535502630634 | -1.3413703179522969 |  -0.12280375880666802  |   0.09785444712213412   |    1.94E-01   |
|    262    | -0.14232324275246144 |  -1.161452504136272 |  -0.07074890345737578  |    0.1386485238574646   |    1.92E-01   |
|    263    | -0.1261342611872393  | -1.3400584781307605 |  -0.1224242097742339   |   0.09815189012240838   |    1.91E-01   |
|    264    | -0.14220520357536753 | -1.1627547789031825 |  -0.07112568507326325  |   0.13835324961171286   |    1.90E-01   |
|    265    | -0.1262514397019579  | -1.3387656986765242 |  -0.12205017539675078  |   0.09844501142673848   |    1.88E-01   |
|    266    | -0.1420888794476526  | -1.1640381322781852 |  -0.07149699224335879  |   0.13806226555100196   |    1.87E-01   |
|    267    | -0.12636691567228528 | -1.3374917026521178 |  -0.12168157554907891  |   0.09873387382717472   |    1.85E-01   |
|    268    | -0.1419742454505189  |  -1.165302839179509 |  -0.07186290450858324  |   0.13777550934111907   |    1.84E-01   |
|    269    | -0.1264807138353281  | -1.3362362171438322 |  -0.12131833127025624  |   0.09901853920343076   |    1.83E-01   |
|    270    | -0.14186127702722634 | -1.1665491705309594 |  -0.0722235002541684   |   0.13749291955353576   |    1.81E-01   |
|    271    | -0.12659285856877517 | -1.3349989732032554 |  -0.12096036474658362  |   0.09929906853613943   |    1.80E-01   |
|    272    | -0.14174994997783172 | -1.1677773933199571 |  -0.07257885672644829  |   0.13721443565224914   |    1.79E-01   |
|    273    | -0.12670337389612016 | -1.3337797057896603 |  -0.12060759929495524  |   0.09957552191991578   |    1.78E-01   |
|    274    | -0.14164024045400458 | -1.1689877706547305 |  -0.07292905004940697  |   0.13693999798081355   |    1.76E-01   |
|    275    | -0.1268122834918073  | -1.3325781537132266 |  -0.12025995934643208  |   0.09984795857623072   |    1.75E-01   |
|    276    | -0.14153212495391895 |  -1.170180561820679 |  -0.07327415524098552  |   0.13666954774956136   |    1.74E-01   |
|    277    | -0.12691961068630309 | -1.3313940595790899 |  -0.11991737043005352  |   0.10011643686609714   |    1.72E-01   |
|    278    | -0.14142558031721816 |  -1.171356022335917 |  -0.07361424622915236  |   0.13640302702300897   |    1.71E-01   |
|    279    | -0.12702537847109452 | -1.3302271697322023 |  -0.11957975915688407  |   0.10038101430257204   |    1.70E-01   |
|    280    | -0.14132058372005396 | -1.1725144040060096 |  -0.07394939586774019  |   0.13614037870744594   |    1.69E-01   |
|    281    | -0.12712960950361357 | -1.3290772342029955 |  -0.11924705320429241  |   0.10064174756307681   |    1.67E-01   |
|    282    | -0.14121711267019693 | -1.1736559549779155 |  -0.0742796759520522   |   0.13588154653870452   |    1.66E-01   |
|    283    | -0.12723232611209156 |  -1.327944006653832 |  -0.11891918130045825  |   0.10089869250153877   |    1.65E-01   |
|    284    | -0.1411151450022184  | -1.1747809197931431 |  -0.0746051572342426   |   0.13562647507010678   |    1.64E-01   |
|    285    | -0.12733355030034155 | -1.3268272443262352 |  -0.11859607320910479  |   0.10115190416035588   |    1.63E-01   |
|    286    | -0.1410146588727422  | -1.1758895394401379 |  -0.07492590943847238  |   0.13537510966058686   |    1.61E-01   |
|    287    | -0.1274333037524727  | -1.3257267079888864 |  -0.11827765971445262  |    0.1014014367821881   |    1.60E-01   |
|    288    | -0.14091563275576513 | -1.1769820514059042 |  -0.0752420012758459   |    0.1351273964629859   |    1.59E-01   |
|    289    | -0.12753160783753492 | -1.3246421618863762 |  -0.11796387260639263  |   0.10164734382157689   |    1.58E-01   |
|    290    | -0.14081804543804616 | -1.1780586897268812 |  -0.07555350045913006  |    0.134883282412517    |    1.57E-01   |
|    291    | -0.12762848361409657 | -1.3235733736887019 |  -0.11765464466587391  |   0.10188967795639645   |    1.56E-01   |
|    292    | -0.14072187601456168 | -1.1791196850390775 |  -0.07586047371725965  |   0.13464271521539767   |    1.54E-01   |
|    293    | -0.12772395183475593 | -1.3225201144414982 |  -0.11734990965050429  |   0.10212849109913816   |    1.53E-01   |
|    294    | -0.14062710388402755 | -1.1801652646274774 |  -0.0761629868096318   |    0.1344056433376475   |    1.52E-01   |
|    295    | -0.12781803295058636 | -1.3214821585169902 |  -0.11704960228035993  |   0.10236383440803126   |    1.51E-01   |
|    296    | -0.14053370874448595 |  -1.181195652474729 |  -0.07646110454019289  |   0.13417201599404874   |    1.50E-01   |
|    297    | -0.12791074711551748 | -1.3204592835656603 |  -0.1167536582240013   |   0.10259575829800177   |    1.49E-01   |
|    298    |  -0.140441670588956  | -1.1822110693091268 |  -0.07675489077132097  |    0.1339417831372671   |    1.48E-01   |
|    299    | -0.1280021141906526  | -1.3194512704686165 |  -0.1164620140846919   |   0.10282431245147247   |    1.47E-01   |
|    300    | -0.14035096970114827 |  -1.183211732651895 |  -0.0770444084375061   |   0.13371489544713064   |    1.46E-01   |
|    301    | -0.12809215374852334 | -1.3184579032906534 |  -0.11617460738681776  |   0.10304954582900572   |    1.45E-01   |
|    302    | -0.1402615866512409  | -1.1841978568637845 |   -0.077329719558832   |    0.1334913043200645   |    1.44E-01   |
|    303    | -0.12818088507728226 | -1.3174789692339948 |  -0.11589137656250384  |   0.10327150667979176   |    1.43E-01   |
|    304    | -0.14017350229171763 | -1.1851696531909939 |  -0.07761088525426205  |   0.13327096185867923   |    1.41E-01   |
|    305    | -0.12826832718483497 | -1.3165142585927074 |  -0.1156122609384252   |    0.1034902425519845   |    1.40E-01   |
|    306    | -0.1400866977532657  | -1.1861273298104202 |  -0.07788796575473228  |     0.13305382086151    |    1.39E-01   |
|    307    | -0.1283544988029116  |  -1.31556356470778  |  -0.1153372007228094   |   0.10370580030288737   |    1.38E-01   |
|    308    | -0.14000115444073413 | -1.1870710918742575 |  -0.0781610204160535   |    0.1328398348129054   |    1.37E-01   |
|    309    | -0.12843941839107997 | -1.3146266839228509 |  -0.11506613699262819  |    0.1039182261089909   |    1.36E-01   |
|    310    | -0.13991685402914994 | -1.1880011415539413 |  -0.07843010773162692  |   0.13262895787306286   |    1.35E-01   |
|    311    | -0.12852310414069976 | -1.3137034155405825 |  -0.11479901168097506  |   0.10412756547586466   |    1.34E-01   |
|    312    | -0.13983377845979253 |  -1.188917678083459 |  -0.07869528534497416  |    0.1324211448682088   |    1.33E-01   |
|    313    | -0.12860557397881922 | -1.3127935617796678 |  -0.11453576756462622  |   0.10433386324790536   |    1.32E-01   |
|    314    | -0.1397519099363257  | -1.1898208978020293 |  -0.07895661006208576  |    0.1322163512809218   |    1.31E-01   |
|    315    | -0.12868684557201585 | -1.3118969277324621 |  -0.11427634825178218  |   0.10453716361794335   |    1.31E-01   |
|    316    | -0.13967123092098485 | -1.1907109941961616 |  -0.07921413786358997  |   0.13201453324059587   |    1.30E-01   |
|    317    | -0.12876693633018063 | -1.3110133213232293 |  -0.11402069816998792  |   0.10473751013670957   |    1.29E-01   |
|    318    | -0.13959172413082005 | -1.1915881579411045 |  -0.07946792391674495  |   0.13181564751404276   |    1.28E-01   |
|    319    | -0.12884586341024779 |  -1.310142553266997 |  -0.11376876255422771  |   0.10493494572216497   |    1.27E-01   |
|    320    | -0.13951337253399404 | -1.1924525769416916 |  -0.07971802258725655  |   0.13161965149623048   |    1.26E-01   |
|    321    | -0.1289236437198698  | -1.3092844370290069 |  -0.11352048743519408  |   0.10512951266869422   |    1.25E-01   |
|    322    | -0.13943615934613346 |  -1.193304436372595 |  -0.07996448745092452  |    0.1314265032011566   |    1.24E-01   |
|    323    | -0.12900029392103976 | -1.3084387887847564 |  -0.11327581962772587  |   0.10532125265616607   |    1.23E-01   |
|    324    | -0.13936006802673342 | -1.1941439187179925 |  -0.08020737130511946  |    0.1312361612528539   |    1.22E-01   |
|    325    | -0.12907583043366028 |  -1.30760542738062  |  -0.11303470671941554  |   0.10551020675886194   |    1.21E-01   |
|    326    | -0.13928508227561415 | -1.1949712038106597 |  -0.08044672618009274  |    0.1310485848765271   |    1.20E-01   |
|    327    | -0.12915026943906124 | -1.3067841742950415 |  -0.11279709705938123  |   0.10569641545427477   |    1.20E-01   |
|    328    | -0.1392111860294291  | -1.1957864688704922 |  -0.08068260335012287  |    0.1308637338898179   |    1.19E-01   |
|    329    | -0.12922362688346578 | -1.3059748536002935 |  -0.11256293974720222  |     0.10587991863178    |    1.18E-01   |
|    330    | -0.1391383634582244  |  -1.196589888542472 |  -0.0809150533444988   |   0.13068156869419742   |    1.17E-01   |
|    331    | -0.12929591848140679 |  -1.305177291924789 |  -0.11233218462201497  |   0.10606075560118072   |    1.16E-01   |
|    332    | -0.13906659896204687 |  -1.197381634934076 |  -0.08114412595834475  |   0.13050205026648323   |    1.15E-01   |
|    333    | -0.12936715971909274 |  -1.304391318415942 |  -0.11210478225176801  |   0.10623896510112849   |    1.14E-01   |
|    334    | -0.13899587716760303 | -1.1981618776521488 |  -0.0813698702632869   |   0.13032514015048002   |    1.14E-01   |
|    335    | -0.12943736585772558 | -1.3036167647035675 |  -0.11188068392263242  |   0.10641458530742193   |    1.13E-01   |
|    336    | -0.1389261829249655  | -1.1989307838392322 |  -0.08159233461796572  |   0.13015080044874136   |    1.12E-01   |
|    337    | -0.12950655193676944 | -1.3028534648638148 |  -0.11165984162856643  |   0.10658765384118465   |    1.11E-01   |
|    338    | -0.13885750130432775 | -1.1996885182093724 |  -0.08181156667839506  |    0.1299789938144517   |    1.10E-01   |
|    339    | -0.12957473277717296 |  -1.302101255383622 |  -0.11144220806103186  |   0.10675820777692449   |    1.10E-01   |
|    340    | -0.13878981759280554 | -1.2004352430834035 |  -0.08202761340817111  |   0.12980968344342553   |    1.09E-01   |
|    341    | -0.12964192298454363 | -1.3013599751256892 |  -0.11122773659885948  |   0.10692628365047538   |    1.08E-01   |
|    342    | -0.13872311729128559 | -1.2011711184237206 |  -0.08224052108853283  |    0.1296428330662237   |    1.07E-01   |
|    343    | -0.12970813695227715 | -1.3006294652939598 |  -0.11101638129826213  |   0.10709191746682417   |    1.06E-01   |
|    344    | -0.13865738611131934 |  -1.201896301868546 |  -0.08245033532827617  |    0.1294784069403835   |    1.06E-01   |
|    345    | -0.12977338886464024 | -1.2999095693996034 |  -0.11080809688299242  |   0.10725514470782352   |    1.05E-01   |
|    346    | -0.13859260997206202 | -1.2026109487656989 |  -0.08265710107352445  |    0.1293163698427622   |    1.04E-01   |
|    347    | -0.12983769269980955 |  -1.299200133227493 |  -0.11060283873464408  |    0.1074160003397927   |    1.03E-01   |
|    348    | -0.13852877499725655 | -1.2033152122058732 |  -0.08286086261735665  |   0.12915668706199135   |    1.03E-01   |
|    349    | -0.12990106223286593 | -1.2985010048031689 |  -0.11040056288309338  |   0.10757451882100824   |    1.02E-01   |
|    350    | -0.1384658675122608  | -1.2040092430554328 |  -0.08306166360929573  |   0.12899932439104106   |    1.01E-01   |
|    351    | -0.12996351103874515 | -1.2978120343602835 |  -0.11020122599708046  |   0.10773073410908518   |    1.00E-01   |
|    352    | -0.13840387404111815 | -1.2046931899887299 |  -0.08325954706465924  |    0.1288442481198924   |    9.96E-02   |
|    353    | -0.1300250524951463  |  -1.297133074308518 |  -0.1100047853749265   |   0.10788467966825177   |    9.88E-02   |
|    354    | -0.13834278130367084 | -1.2053671995199533 |   -0.083454555373774   |   0.12869142502831574   |    9.81E-02   |
|    355    | -0.13008569978539689 | -1.2964639792019663 |  -0.10981119893538657  |   0.10803638847651803   |    9.74E-02   |
|    356    | -0.1382825762127151  |  -1.206031416034516 |  -0.0836467303110569   |    0.1285408223787546   |    9.67E-02   |
|    357    | -0.13014546590127782 | -1.2958046057079777 |  -0.10962042520863463  |   0.10818589303274015   |    9.60E-02   |
|    358    | -0.13822324587119766 | -1.2066859818199829 |  -0.08383611304396363  |   0.12839240790931264   |    9.53E-02   |
|    359    | -0.13020436364580562 | -1.2951548125764518 |  -0.10943242332738051  |   0.10833322536358239   |    9.46E-02   |
|    360    | -0.13816477756945272 | -1.2073310370965538 |  -0.08402274414180766  |    0.1282461498268425   |    9.39E-02   |
|    361    | -0.13026240563597588 |  -1.294514460609581 |  -0.10924715301811483  |   0.10847841703037789   |    9.32E-02   |
|    362    | -0.1381071587824797  | -1.2079667200470992 |  -0.08420666358445103  |   0.12810201680013503   |    9.25E-02   |
|    363    | -0.1303196043054652  | -1.2938834126320309 |  -0.10906457459248195  |   0.10862149913588959   |    9.19E-02   |
|    364    | -0.1380503771672597  | -1.2085931668467633 |  -0.08438791077086855  |    0.1279599779532078   |    9.12E-02   |
|    365    | -0.1303759719072955  |  -1.293261533461555 |  -0.10888464893877786  |   0.10876250233097307   |    9.05E-02   |
|    366    | -0.13799442056011169 | -1.2092105116921341 |  -0.0845665245275879   |    0.1278200028586906   |    8.99E-02   |
|    367    | -0.1304315205164583  | -1.2926486898800367 |  -0.10870733751357181  |   0.10890145682114255   |    8.92E-02   |
|    368    | -0.13793927697408687 | -1.2098188868299917 |  -0.08474254311700705  |   0.12768206153130762   |    8.86E-02   |
|    369    | -0.13048626203250177 | -1.2920447506049508 |  -0.10853260233344955  |   0.10903839237304139   |    8.79E-02   |
|    370    | -0.13788493459640055 |  -1.210418422585637 |  -0.08491600424559076  |   0.12754612442145383   |    8.73E-02   |
|    371    | -0.1305402081820796  |  -1.291449586261241 |  -0.10836040596687657  |   0.10917333832081874   |    8.66E-02   |
|    372    | -0.13783138178590207 | -1.2110092473908103 |  -0.08508694507194789  |   0.12741216240886494   |    8.60E-02   |
|    373    | -0.1305933705214631  | -1.2908630693536043 |  -0.1081907115261796   |   0.10930632357241346   |    8.54E-02   |
|    374    | -0.13777860707058046 | -1.2115914878112046 |  -0.08525540221479161  |   0.12728014679637942   |    8.48E-02   |
|    375    | -0.13064576043901693 | -1.2902850742391805 |  -0.10802348265964445  |    0.1094373766157467   |    8.41E-02   |
|    376    | -0.13772659914510754 |  -1.212165268573577 |  -0.08542141176078377  |    0.1271500493037909   |    8.35E-02   |
|    377    | -0.13069738915763857 | -1.2897154771006358 |  -0.10785868354372902  |   0.10956652552482457   |    8.29E-02   |
|    378    | -0.13767534686841565 | -1.2127307125924682 |  -0.08558500927226534  |   0.12702184206179004   |    8.23E-02   |
|    379    | -0.13074826773716236 | -1.2891541559196398 |  -0.1076962788753891   |   0.10969379796575213   |    8.17E-02   |
|    380    | -0.13762483926131117 |  -1.213287940996533 |  -0.08574622979487445  |    0.1268954976059944   |    8.11E-02   |
|    381    | -0.1307984070767291  | -1.2886009904507267 |  -0.10753623386451572  |   0.10981922120265991   |    8.05E-02   |
|    382    | -0.13757506550412277 |  -1.213837073154488 |  -0.0859051078650539   |   0.12677098887106522   |    7.99E-02   |
|    383    | -0.13084781791712036 | -1.2880558621955358 |  -0.10737851422648265  |   0.10994282210354453   |    7.94E-02   |
|    384    | -0.1375260149343832  | -1.2143782267006835 |  -0.08606167751744953  |   0.12664828918490928   |    7.88E-02   |
|    385    | -0.13089651084305973 | -1.2875186543774284 |  -0.10722308617480181  |   0.11006462714602414   |    7.82E-02   |
|    386    | -0.13747767704454575 | -1.2149115175603016 |  -0.08621597229220102  |   0.12652737226296537   |    7.76E-02   |
|    387    | -0.13094449628548005 | -1.2869892519164698 |  -0.10706991641388569  |   0.11018466242301064   |    7.71E-02   |
|    388    | -0.13743004147973278 |  -1.215437059974191 |  -0.0863680252421268   |    0.1264082122025736   |    7.65E-02   |
|    389    | -0.13099178452375812 |  -1.28646754140478  |  -0.10691897213191479  |   0.11030295364829906   |    7.60E-02   |
|    390    | -0.1373830980355179  | -1.2159549665233382 |  -0.08651786893980465  |   0.12629078347742664   |    7.54E-02   |
|    391    | -0.13103838568791648 | -1.2859534110822364 |  -0.10677022099380876  |   0.11041952616207609   |    7.48E-02   |
|    392    | -0.13733683665573987 | -1.2164653481529852 |  -0.08666553548454928  |   0.12617506093210148   |    7.43E-02   |
|    393    | -0.13108430976079358 | -1.2854467508125356 |  -0.10662363113429943  |   0.11053440493634828   |    7.38E-02   |
|    394    | -0.13729124743034835 | -1.2169683141963965 |  -0.08681105650928864  |    0.1260610197766706   |    7.32E-02   |
|    395    | -0.1311295665801825  | -1.2849474520595978 |  -0.10647917115110495  |   0.11064761458029174   |    7.27E-02   |
|    396    | -0.1372463205932809  | -1.2174639723982787 |  -0.08695446318734032  |    0.1259486355813915   |    7.22E-02   |
|    397    | -0.13117416584093783 | -1.2844554078643182 |  -0.10633681009820264  |   0.11075917934552354   |    7.16E-02   |
|    398    | -0.13720204652037107 | -1.2179524289378636 |  -0.08709578623908942  |   0.12583788427147358   |    7.11E-02   |
|    399    | -0.13121811709705328 | -1.2839705128216532 |  -0.10619651747919978  |   0.11086912313129724   |    7.06E-02   |
|    400    | -0.13715841572728688 | -1.2184337884516516 |  -0.08723505593856931  |   0.12572874212192062   |    7.01E-02   |
|    401    | -0.13126142976370744 |  -1.283492663058041 |  -0.10605826324080087  |    0.1109774694896222   |    6.96E-02   |
|    402    | -0.13711541886749856 | -1.2189081540558284 |  -0.08737230211994718  |   0.12562118575244863   |    6.91E-02   |
|    403    | -0.1313041131192814  |  -1.28302175620915  |  -0.10592201776636953  |    0.1110842416303092   |    6.86E-02   |
|    404    | -0.13707304673027695 | -1.2193756273683536 |  -0.08750755418391476  |   0.12551519212247725   |    6.81E-02   |
|    405    | -0.13134617630734588 | -1.2825576913979502 |  -0.10578775186958406  |   0.11118946242594205   |    6.76E-02   |
|    406    | -0.13703129023871985 | -1.2198363085307293 |  -0.08764084110398673  |   0.12541073852619414   |    6.71E-02   |
|    407    | -0.13138762833862044 | -1.2821003692131043 |  -0.10565543678818512  |   0.11129315441677765   |    6.66E-02   |
|    408    | -0.13699014044780802 | -1.2202902962294528 |  -0.08777219143270723  |   0.12530780258769078   |    6.61E-02   |
|    409    | -0.1314284780929032  | -1.2816496916876707 |  -0.10552504417781464  |   0.11139533981557437   |    6.56E-02   |
|    410    | -0.13694958854248881 | -1.2207376877171563 |  -0.08790163330776646  |   0.12520636225616938   |    6.51E-02   |
|    411    | -0.1314687343209734  | -1.2812055622781182 |  -0.10539654610594351  |   0.11149604051235049   |    6.47E-02   |
|    412    | -0.1369096258357878  | -1.2211785788334404 |  -0.08802919445802823  |   0.12510639580121896   |    6.42E-02   |
|    413    | -0.13150840564646585 | -1.2807678858436438 |  -0.10526991504588817  |   0.11159527807907332   |    6.37E-02   |
|    414    | -0.13687024376694787 | -1.2216130640254053 |  -0.08815490220947003  |   0.12500788180816044   |    6.33E-02   |
|    415    | -0.1315475005677185  | -1.2803365686257921 |  -0.10514512387091382  |   0.11169307377428056   |    6.28E-02   |
|    416    | -0.1368314338995953  | -1.2220412363678823 |  -0.08827878349103677  |   0.12491079917345915   |    6.23E-02   |
|    417    | -0.13158602745959247 | -1.2799115182283711 |  -0.10502214584842332  |   0.11178944854763406   |    6.19E-02   |
|    418    | -0.1367931879199327  | -1.2224631875833731 |  -0.08840086484040938  |   0.12481512710020407   |    6.14E-02   |
|    419    | -0.13162399457526666 | -1.2794926435976581 |  -0.1049009546342306   |   0.11188442304440771   |    6.10E-02   |
|    420    | -0.13675549763495806 | -1.2228790080616978 |  -0.08852117240968985  |   0.12472084509365278   |    6.05E-02   |
|    421    | -0.13166141004800538 | -1.2790798550028946 |  -0.10478152426691736  |   0.11197801760991008   |    6.01E-02   |
|    422    | -0.13671835497070917 | -1.2232887868793578 |  -0.0886397319710033   |   0.12462793295684105   |    5.97E-02   |
|    423    | -0.13169828189290061 |  -1.278673064017065 |  -0.1046638291622714   |   0.11207025229384271   |    5.92E-02   |
|    424    | -0.13668175197053467 |  -1.223692611818619 |  -0.08875656892201902  |   0.12453637078625629   |    5.88E-02   |
|    425    | -0.13173461800858938 | -1.2782721834979534 |  -0.10454784410780618  |    0.1121611468545951   |    5.84E-02   |
|    426    | -0.13664568079338935 | -1.2240905693863149 |  -0.08887170829139102  |   0.12444613896757384   |    5.79E-02   |
|    427    | -0.13177042617894513 | -1.2778771275694756 |  -0.10443354425735996  |   0.11225072076347747   |    5.75E-02   |
|    428    | -0.13661013371215427 | -1.2244827448323783 |  -0.08898517474411954  |   0.12435721817145534   |    5.71E-02   |
|    429    |  -0.131805714074746  |  -1.277487811603284 |  -0.10432090512577288  |   0.11233899320889165   |    5.67E-02   |
|    430    | -0.1365751031119817  | -1.2248692221681043 |  -0.08909699258683504  |   0.12426958934940774   |    5.63E-02   |
|    431    | -0.13184048925531727 | -1.2771041522006372 |  -0.10420990258364227  |   0.11242598310044183   |    5.59E-02   |
|    432    | -0.13654058148866355 | -1.2252500841841463 |  -0.0892071857730049   |   0.12418323372970308   |    5.54E-02   |
|    433    | -0.1318747591701513  | -1.2767260671745362 |  -0.10410051285215324  |   0.11251170907298513   |    5.50E-02   |
|    434    | -0.13650656144702444 | -1.2256254124682515 |  -0.0893157779080648   |   0.12409813281335702   |    5.46E-02   |
|    435    | -0.13190853116050294 | -1.2763534755321164 |  -0.10399271249798514  |    0.1125961894906238   |    5.42E-02   |
|    436    | -0.13647303569933694 | -1.2259952874227384 |  -0.08942279225447539  |   0.12401426837016605   |    5.38E-02   |
|    437    | -0.13194181246096245 | -1.2759862974572993 |  -0.10388647842829157  |   0.11267944245063888   |    5.35E-02   |
|    438    | -0.13643999706376056 | -1.2263597882817208 |  -0.0895282517367055   |   0.12393162243480238   |    5.31E-02   |
|    439    | -0.1319746102010051  | -1.2756244542936928 |  -0.10378178788575351  |   0.11276148578736714   |    5.27E-02   |
|    440    | -0.13640743846280334 | -1.2267189931280806 |  -0.08963217894614323  |   0.12385017730296516   |    5.23E-02   |
|    441    | -0.1320069314065184  | -1.2752678685277425 |  -0.1036786184437041   |   0.11284233707602148   |    5.19E-02   |
|    442    | -0.13637535292180575 | -1.2270729789101957 |  -0.08973459614593501  |    0.1237699155275882   |    5.15E-02   |
|    443    | -0.1320387830013075  | -1.2749164637721273 |  -0.10357694800132469  |   0.11292201363645582   |    5.12E-02   |
|    444    | -0.1363437335674465  | -1.2274218214584223 |  -0.08983552527575533  |   0.12369081991510228   |    5.08E-02   |
|    445    | -0.13207017180857805 | -1.2745701647493943 |  -0.10347675477891038  |   0.11300053253687548   |    5.04E-02   |
|    446    | -0.13631257362627022 | -1.2277655955013407 |  -0.08993498795650606  |   0.12361287352175199   |    5.00E-02   |
|    447    | -0.13210110455239793 | -1.2742288972758342 |  -0.1033780173132042   |   0.11307791059749328   |    4.97E-02   |
|    448    | -0.13628186642323628 | -1.2281043746817624 |  -0.09003300549494853  |   0.12353605964996614   |    4.93E-02   |
|    449    | -0.13213158785913784 | -1.2738925882455892 |  -0.10328071445279949  |   0.11315416439413303   |    4.90E-02   |
|    450    | -0.13625160538028905 | -1.2284382315725062 |  -0.0901295988882676   |   0.12346036184478079   |    4.86E-02   |
|    451    | -0.1321616282588906  | -1.2735611656149928 |  -0.10318482535360876  |   0.11322931026178018   |    4.82E-02   |
|    452    | -0.13622178401494883 | -1.2287672376919447 |  -0.0902247888285696   |   0.12338576389031419   |    4.79E-02   |
|    453    | -0.13219123218687004 |  -1.273234558387136 |  -0.10309032947439864  |   0.11330336429808102   |    4.75E-02   |
|    454    | -0.13619239593892296 | -1.2290914635193253 |  -0.09031859570731507  |   0.12331224980629327   |    4.72E-02   |
